Fulton,IN,41043918,-86261468
Gibson,IN,38309017,-87580462
Grant,IN,40515650,-85654440
Greene,IN,39036893,-86965961
Hamilton,IN,40071479,-86052183
Hancock,IN,39823136,-85771030
Harrison,IN,38199477,-86115724
Hendricks,IN,39768519,-86509229
Henry,IN,39931044,-85396942
Howard,IN,40481500,-86116261
Huntington,IN,40828624,-85493672
Jackson,IN,38907419,-86042927
Jasper,IN,41025253,-87120484
Jay,IN,40434145,-85009125
Jefferson,IN,38785518,-85437427
Jennings,IN,38996226,-85628193
Johnson,IN,39489565,-86096135
Knox,IN,38690967,-87419017
Kosciusko,IN,41243935,-85860558
Lagrange,IN,41642089,-85426159
Lake,IN,41475700,-87378699
La Porte,IN,41549160,-86744997
Lawrence,IN,38840431,-86485156
Madison,IN,40163100,-85720614
Marion,IN,39782000,-86137996
Marshall,IN,41331343,-86262585
Martin,IN,38710796,-86801821
Miami,IN,40768873,-86048286
Monroe,IN,39160850,-86523274
Montgomery,IN,40040938,-86892842
Morgan,IN,39481849,-86447292
Newton,IN,40951340,-87402165
Noble,IN,41396191,-85417334
Ohio,IN,38953656,-84967871
Orange,IN,38535137,-86495327
Owen,IN,39311847,-86838764
Parke,IN,39775039,-87207296
Perry,IN,38081514,-86643691
Pike,IN,38397615,-87233292
Porter,IN,41508393,-87070626
Posey,IN,38024092,-87861290
Pulaski,IN,41037371,-86694563
Putnam,IN,39667443,-86843561
Randolph,IN,40149924,-85005507
Ripley,IN,39101885,-85260258
Rush,IN,39617418,-85468939
St. Joseph,IN,41617600,-86287560
Scott,IN,38686821,-85744206
Shelby,IN,39523461,-85791160
Spencer,IN,38010578,-87010857
Starke,IN,41281940,-86647558
Steuben,IN,41644107,-85000493
Sullivan,IN,39089387,-87414121
Switzerland,IN,38824402,-85027328
Tippecanoe,IN,40387950,-86893666
Tipton,IN,40309855,-86051606
Union,IN,39622763,-84922882
Vanderburgh,IN,38023000,-87583527
Vermillion,IN,39853961,-87462188
Vigo,IN,39428800,-87390270
Wabash,IN,40847123,-85790382
Warren,IN,40345148,-87355756
Warrick,IN,38098371,-87271484
Washington,IN,38599282,-86105592
Wayne,IN,39862372,-85006383
Wells,IN,40727466,-85220403
White,IN,40747598,-86864802
Whitley,IN,41135419,-85503942
Allen,KS,37888433,-95300019
Anderson,KS,38215679,-95292028
Atchison,KS,39530584,-95314265
Barber,KS,37224394,-98684494
Barton,KS,38479997,-98755422
Bourbon,KS,37856089,-94850608
Brown,KS,39822919,-95562123
Butler,KS,37773619,-96833952
Chase,KS,38301526,-96593025
Chautauqua,KS,37154658,-96245394
Cherokee,KS,37169417,-94845511
Cheyenne,KS,39780842,-101729512
Clark,KS,37235596,-99817804
Clay,KS,39351049,-97164368
Cloud,KS,39482838,-97655909
Coffey,KS,38237467,-95734573
Comanche,KS,37186195,-99281595
Cowley,KS,37230648,-96836897
Crawford,KS,37507735,-94851121
Decatur,KS,39784953,-100460052
Dickinson,KS,38864092,-97157586
Doniphan,KS,39788908,-95147708
Douglas,KS,38884404,-95286933
Edwards,KS,37883476,-99304068
Elk,KS,37456649,-96244716
Ellis,KS,38916464,-99314761
Ellsworth,KS,38695772,-98204928
Finney,KS,38046735,-100746062
Ford,KS,37691991,-99883228
Franklin,KS,38567251,-95287808
Geary,KS,38996321,-96749488
Gove,KS,38921015,-100491052
Graham,KS,39348969,-99880425
Grant,KS,37563003,-101309300
Gray,KS,37744603,-100424208
Greeley,KS,38472798,-101804358
Greenwood,KS,37878126,-96228051
Hamilton,KS,37993050,-101793222
Harper,KS,37197700,-98078004
Harvey,KS,38044455,-97424917
Haskell,KS,37562776,-100872917
Hodgeman,KS,38087507,-99898096
Jackson,KS,39420659,-95797903
Jefferson,KS,39228657,-95381731
Jewell,KS,39785619,-98218036
Johnson,KS,38884350,-94822151
Kearny,KS,37995167,-101312731
Kingman,KS,37560478,-98135217
Kiowa,KS,37558737,-99286898
Labette,KS,37191476,-95297611
Lane,KS,38481478,-100465793
Leavenworth,KS,39202416,-95038054
Lincoln,KS,39043990,-98211032
Linn,KS,38207123,-94840875
Logan,KS,38916481,-101146684
Lyon,KS,38461626,-96150180
McPherson,KS,38387996,-97647545
Marion,KS,38361564,-97097694
Marshall,KS,39778534,-96529168
Meade,KS,37240009,-100359257
Miami,KS,38564655,-94833526
Mitchell,KS,39393310,-98206530
Montgomery,KS,37189342,-95741752
Morris,KS,38686623,-96643488
Morton,KS,37197732,-101808049
Nemaha,KS,39776155,-96018778
Neosho,KS,37556830,-95301327
Ness,KS,38475432,-99915560
Norton,KS,39783841,-99898888
Osage,KS,38649921,-95727023
Osborne,KS,39349091,-98767324
Ottawa,KS,39131606,-97652807
Pawnee,KS,38181347,-99232234
Phillips,KS,39784493,-99347033
Pottawatomie,KS,39379536,-96333887
Pratt,KS,37647726,-98739785
Rawlins,KS,39789524,-101073866
Reno,KS,37960613,-98089515
Republic,KS,39828164,-97650274
Rice,KS,38347421,-98200298
Riley,KS,39299937,-96727320
Rooks,KS,39350761,-99325564
Rush,KS,38523419,-99308728
Russell,KS,38922221,-98766350
Saline,KS,38781448,-97647797
Scott,KS,38481884,-100905893
Sedgwick,KS,37683500,-97462020
Seward,KS,37191283,-100852323
Shawnee,KS,39042600,-95757807
Sheridan,KS,39350549,-100440897
Sherman,KS,39350732,-101719479
Smith,KS,39784684,-98785001
Stafford,KS,38035581,-98719561
Stanton,KS,37558728,-101784221
Stevens,KS,37202609,-101318220
Sumner,KS,37229572,-97475353
Thomas,KS,39358557,-101054785
Trego,KS,38921356,-99864767
Wabaunsee,KS,38954812,-96200301
Wallace,KS,38908933,-101754027
Washington,KS,39784202,-97085905
Wichita,KS,38481896,-101347098
Wilson,KS,37558943,-95741661
Woodson,KS,37887411,-95738658
Wyandotte,KS,39114400,-94766174
Adair,KY,37105341,-85281615
Allen,KY,36751657,-86190429
Anderson,KY,38004230,-84987520
Ballard,KY,37064215,-89002232
Barren,KY,36960438,-85927600
Bath,KY,38140254,-83740853
Bell,KY,36735535,-83672646
Boone,KY,38973682,-84729648
Bourbon,KY,38203120,-84211010
Boyd,KY,38358572,-82689394
Boyle,KY,37618893,-84866034
Bracken,KY,38693175,-84082706
Breathitt,KY,37519432,-83321826
Breckinridge,KY,37772639,-86431147
Bullitt,KY,37970554,-85695106
Butler,KY,37209152,-86681058
Caldwell,KY,37148436,-87870766
Calloway,KY,36620863,-88273921
Campbell,KY,38945471,-84379405
Carlisle,KY,36853875,-88977492
Carroll,KY,38670063,-85127841
Carter,KY,38326314,-83051391
Casey,KY,37321965,-84928113
Christian,KY,36895050,-87491868
Clark,KY,37970750,-84146026
Clay,KY,37156540,-83709327
Clinton,KY,36718853,-85134674
Crittenden,KY,37356633,-88089747
Cumberland,KY,36781576,-85389014
Daviess,KY,37731833,-87087538
Edmonson,KY,37213035,-86245617
Elliott,KY,38119692,-83097943
Estill,KY,37692899,-83964594
Fayette,KY,38042746,-84459460
Fleming,KY,38374030,-83694660
Floyd,KY,37555669,-82748301
Franklin,KY,38235272,-84878616
Fulton,KY,36553327,-89185312
Gallatin,KY,38757005,-84862061
Garrard,KY,37645027,-84535119
Grant,KY,38639383,-84613029
Graves,KY,36723269,-88649823
Grayson,KY,37459654,-86345908
Green,KY,37258803,-85554480
Greenup,KY,38542262,-82920588
Hancock,KY,37841977,-86779084
Hardin,KY,37696424,-85963418
Harlan,KY,36856186,-83215015
Harrison,KY,38443589,-84332239
Hart,KY,37293149,-85887879
Henderson,KY,37798846,-87572799
Henry,KY,38456092,-85123011
Hickman,KY,36678159,-88975533
Hopkins,KY,37307396,-87538358
Jackson,KY,37416770,-84008244
Jefferson,KY,38187950,-85661571
Jessamine,KY,37871789,-84582333
Johnson,KY,37844267,-82829564
Kenton,KY,38932972,-84536136
Knott,KY,37347339,-82954044
Knox,KY,36889836,-83851784
Larue,KY,37553255,-85698105
Laurel,KY,37111340,-84120008
Lawrence,KY,38061108,-82732444
Lee,KY,37590500,-83717726
Leslie,KY,37094172,-83384249
Letcher,KY,37117409,-82854623
Lewis,KY,38530838,-83385157
Lincoln,KY,37455966,-84659333
Livingston,KY,37211522,-88346775
Logan,KY,36857973,-86878708
Lyon,KY,37015440,-88078862
McCracken,KY,37056230,-88716998
McCreary,KY,36739468,-84482222
McLean,KY,37528453,-87261194
Madison,KY,37723106,-84277115
Magoffin,KY,37699156,-83064683
Marion,KY,37554214,-85269585
Marshall,KY,36880682,-88335219
Martin,KY,37798636,-82520177
Mason,KY,38595807,-83826232
Meade,KY,37979293,-86218205
Menifee,KY,37947600,-83604271
Mercer,KY,37804675,-84876374
Metcalfe,KY,36989310,-85629652
Monroe,KY,36710253,-85718347
Montgomery,KY,38029676,-83906110
Morgan,KY,37922928,-83258880
Muhlenberg,KY,37213354,-87146422
Nelson,KY,37804940,-85466193
Nicholas,KY,38341087,-84013511
Ohio,KY,37473126,-86844676
Oldham,KY,38397016,-85443960
Owen,KY,38527003,-84829736
Owsley,KY,37413523,-83689385
Pendleton,KY,38693377,-84356420
Perry,KY,37244940,-83225115
Pike,KY,37467971,-82393673
Powell,KY,37830272,-83826033
Pulaski,KY,37102592,-84576486
Robertson,KY,38508266,-84051658
Rockcastle,KY,37362052,-84315554
Rowan,KY,38193670,-83419681
Russell,KY,36989028,-85063566
Scott,KY,38295620,-84579540
Shelby,KY,38217531,-85194479
Simpson,KY,36739568,-86581939
Spencer,KY,38029590,-85323100
Taylor,KY,37366266,-85330009
Todd,KY,36840246,-87184928
Trigg,KY,36805604,-87875037
Trimble,KY,38597562,-85338936
Union,KY,37656367,-87954325
Warren,KY,36991735,-86423856
Washington,KY,37752734,-85173856
Wayne,KY,36810562,-84831423
Webster,KY,37516402,-87681836
Whitley,KY,36762741,-84146544
Wolfe,KY,37741679,-83490428
Woodford,KY,38039185,-84740817
Acadia,LA,30291312,-92410832
Allen,LA,30655811,-92827953
Ascension,LA,30202863,-90999113
Assumption,LA,29899078,-91063961
Avoyelles,LA,31070949,-92002765
Beauregard,LA,30653350,-93340564
Bienville,LA,32348660,-93055521
Bossier,LA,32680807,-93602957
Caddo,LA,32579177,-93879918
Calcasieu,LA,30227817,-93357749
Caldwell,LA,32087060,-92119655
Cameron,LA,29846980,-93200050
Catahoula,LA,31666363,-91845608
Claiborne,LA,32815690,-92994416
Concordia,LA,31440565,-91639577
De Soto  ,LA,32061723,-93735952
East Baton Rouge,LA,30543750,-91093592
East Carroll,LA,32734118,-91235346
East Feliciana,LA,30850269,-91048695
Evangeline,LA,30733084,-92412131
Franklin,LA,32138244,-91672716
Grant,LA,31592719,-92559572
Iberia,LA,29793601,-91784931
Iberville,LA,30262927,-91349315
Jackson,LA,32296274,-92553790
Jefferson,LA,29717919,-90102407
Jefferson Davis,LA,30268561,-92815539
Lafayette,LA,30206200,-92063915
Lafourche,LA,29494211,-90399013
La Salle,LA,31676283,-92158273
Lincoln,LA,32603902,-92663150
Livingston,LA,30443633,-90731033
Madison,LA,32370651,-91242787
Morehouse,LA,32818017,-91799735
Natchitoches,LA,31726306,-93095004
Orleans,LA,30065846,-89931355
Ouachita,LA,32477850,-92155649
Plaquemines,LA,29391156,-89481460
Pointe Coupee,LA,30708212,-91600420
Rapides,LA,31196500,-92535963
Red River,LA,32093629,-93330889
Richland,LA,32417474,-91764232
Sabine,LA,31559720,-93558150
St. Bernard,LA,29894986,-89346092
St. Charles,LA,29911796,-90356756
St. Helena,LA,30820396,-90709862
St. James,LA,30025823,-90795960
St. John the Baptist,LA,30118238,-90501892
St. Landry,LA,30598433,-92003501
St. Martin,LA,30129767,-91611972
St. Mary,LA,29635343,-91467886
St. Tammany,LA,30399051,-89963627
Tangipahoa,LA,30633630,-90402062
Tensas,LA,32002593,-91330432
Terrebonne,LA,29335346,-90837708
Union,LA,32827147,-92377575
Vermilion,LA,29813814,-92309156
Vernon,LA,31107984,-93186452
Washington,LA,30852029,-90041543
Webster,LA,32703886,-93330532
West Baton Rouge,LA,30462652,-91312986
West Carroll,LA,32785817,-91453119
West Feliciana,LA,30872769,-91423426
Winn,LA,31945101,-92636725
Barnstable,MA,41719870,-70250838
Berkshire,MA,42365138,-73210683
Bristol,MA,41753300,-71090895
Dukes,MA,41374478,-70703017
Essex,MA,42642845,-70873647
Franklin,MA,42583299,-72591287
Hampden,MA,42135650,-72634099
Hampshire,MA,42339300,-72664192
Middlesex,MA,42485491,-71385297
Nantucket,MA,41252985,-70126661
Norfolk,MA,42173933,-71185494
Plymouth,MA,41990716,-70737779
Suffolk,MA,42357072,-70978184
Worcester,MA,42350235,-71911696
Allegany,MD,39630789,-78689600
Anne Arundel,MD,38992333,-76569358
Baltimore,MD,39442400,-76616864
Calvert,MD,38531275,-76528501
Caroline,MD,38871330,-75831930
Carroll,MD,39565167,-77023948
Cecil,MD,39567231,-75950080
Charles,MD,38481893,-77011636
Dorchester,MD,38418739,-76081477
Frederick,MD,39472404,-77396787
Garrett,MD,39529619,-79270271
Harford,MD,39537750,-76300012
Howard,MD,39249200,-76934399
Kent,MD,39230767,-76095366
Montgomery,MD,39137200,-77204532
Prince George's,MD,38830300,-76849126
Queen Anne's,MD,39033340,-76083257
St. Mary's,MD,38215316,-76529747
Somerset,MD,38082400,-75858994
Talbot,MD,38750684,-76178594
Washington,MD,39603867,-77814495
Wicomico,MD,38368743,-75629208
Worcester,MD,38226323,-75282886
Baltimore,MD,39300800,-76610616
Androscoggin,ME,44165800,-70207899
Aroostook,ME,46648386,-68590815
Cumberland,ME,43808250,-70331342
Franklin,ME,44976818,-70443625
Hancock,ME,44566124,-68368446
Kennebec,ME,44413442,-69766433
Knox,ME,44032258,-69034654
Lincoln,ME,43999772,-69525562
Oxford,ME,44486210,-70760141
Penobscot,ME,45402945,-68632369
Piscataquis,ME,45842637,-69295028
Sagadahoc,ME,43907648,-69837587
Somerset,ME,45505888,-69954048
Waldo,ME,44482485,-69121695
Washington,ME,44968972,-67609990
York,ME,43412448,-70674321
Alcona,MI,44712243,-83272880
Alger,MI,47160436,-86484176
Allegan,MI,42565000,-86250044
Alpena,MI,45037017,-83197631
Antrim,MI,45005952,-85176863
Arenac,MI,44045468,-83752416
Baraga,MI,46715396,-88342002
Barry,MI,42597836,-85311007
Bay,MI,43720800,-83942726
Benzie,MI,44630365,-86247841
Berrien,MI,41942845,-86592260
Branch,MI,41915105,-85054402
Calhoun,MI,42252700,-85003017
Cass,MI,41913995,-85993318
Charlevoix,MI,45466102,-85457546
Cheboygan,MI,45476385,-84496125
Chippewa,MI,46317751,-84518518
Clare,MI,43991215,-84838425
Clinton,MI,42940588,-84611757
Crawford,MI,44679676,-84611491
Delta,MI,45775351,-86872975
Dickinson,MI,45997326,-87872002
Eaton,MI,42587962,-84846014
Emmet,MI,45583079,-84980670
Genesee,MI,43021000,-83706606
Gladwin,MI,43989321,-84388391
Gogebic,MI,46484401,-89790638
Grand Traverse,MI,44733305,-85552462
Gratiot,MI,43292290,-84604765
Hillsdale,MI,41887751,-84593611
Houghton,MI,46983574,-88646621
Huron,MI,43958593,-82835735
Ingham,MI,42603550,-84373803
Ionia,MI,42944449,-85072760
Iosco,MI,44275743,-83336873
Iron,MI,46205080,-88513849
Isabella,MI,43647562,-84838322
Jackson,MI,42247850,-84424522
Kalamazoo,MI,42244883,-85529871
Kalkaska,MI,44691940,-85083913
Kent,MI,43032850,-85547179
Keweenaw,MI,47477259,-88155067
Lake,MI,43987546,-85811619
Lapeer,MI,43090655,-83224055
Leelanau,MI,45132573,-86029820
Lenawee,MI,41891838,-84068778
Livingston,MI,42602259,-83911893
Luce,MI,46746733,-85590118
Mackinac,MI,46008718,-85007637
Macomb,MI,42668061,-82910155
Manistee,MI,44300844,-86312490
Marquette,MI,46664355,-87604186
Mason,MI,44021706,-86500311
Mecosta,MI,43642836,-85322678
Menominee,MI,45521786,-87525018
Midland,MI,43642957,-84385966
Missaukee,MI,44338609,-85096098
Monroe,MI,41915104,-83499532
Montcalm,MI,43312910,-85149369
Montmorency,MI,45026707,-84128955
Muskegon,MI,43287061,-86446483
Newaygo,MI,43551185,-85796859
Oakland,MI,42660150,-83383683
Oceana,MI,43657276,-86530712
Ogemaw,MI,44333649,-84130574
Ontonagon,MI,46979167,-89271293
Osceola,MI,43984603,-85329671
Oscoda,MI,44682528,-84125458
Otsego,MI,45016781,-84606547
Ottawa,MI,42922416,-86233342
Presque Isle,MI,45321610,-83458599
Roscommon,MI,44330739,-84610941
Saginaw,MI,43334968,-84052348
St. Clair,MI,42934079,-82668222
St. Joseph,MI,41915323,-85529763
Sanilac,MI,43456651,-82639649
Schoolcraft,MI,46024322,-86187326
Shiawassee,MI,42950296,-84144146
Tuscola,MI,43487753,-83436661
Van Buren,MI,42270781,-86308528
Washtenaw,MI,42253250,-83841570
Wayne,MI,42284600,-83260274
Wexford,MI,44338068,-85579887
Aitkin,MN,46606591,-93413732
Anoka,MN,45274163,-93240830
Becker,MN,46932261,-95668307
Beltrami,MN,48018033,-94923443
Benton,MN,45703184,-94000076
Big Stone,MN,45426821,-96413116
Blue Earth,MN,44032801,-94063628
Brown,MN,44234657,-94720980
Carlton,MN,46590191,-92680168
Carver,MN,44820517,-93798077
Cass,MN,46946202,-94321938
Chippewa,MN,45028511,-95563794
Chisago,MN,45501668,-92908553
Clay,MN,46898505,-96494530
Clearwater,MN,47572966,-95379988
Cook,MN,47725695,-90442163
Cottonwood,MN,44008642,-95183316
Crow Wing,MN,46486988,-94071825
Dakota,MN,44684800,-93064817
Dodge,MN,44026862,-92862056
Douglas,MN,45935996,-95454440
Faribault,MN,43677100,-93947845
Fillmore,MN,43675073,-92088956
Freeborn,MN,43670693,-93350258
Goodhue,MN,44414669,-92722337
Grant,MN,45931836,-96010788
Hennepin,MN,45003370,-93474888
Houston,MN,43674140,-91491156
Hubbard,MN,47101128,-94913568
Isanti,MN,45564603,-93293388
Itasca,MN,47508489,-93626338
Jackson,MN,43675021,-95156785
Kanabec,MN,45947877,-93298400
Kandiyohi,MN,45152285,-95008118
Kittson,MN,48775702,-96779888
Koochiching,MN,48259344,-93769353
Lac qui Parle,MN,45000955,-96175301
Lake,MN,47525904,-91387847
Lake of the Woods,MN,48767539,-94903814
Le Sueur ,MN,44374122,-93732401
Lincoln,MN,44408278,-96271639
Lyon,MN,44414472,-95840408
McLeod,MN,44825547,-94271264
Mahnomen,MN,47325652,-95810415
Marshall,MN,48354070,-96377164
Martin,MN,43677159,-94556724
Meeker,MN,45123002,-94527080
Mille Lacs,MN,45929539,-93632525
Morrison,MN,46011952,-94267570
Mower,MN,43671811,-92750894
Murray,MN,44019820,-95761281
Nicollet,MN,44342319,-94245463
Nobles,MN,43672499,-95757316
Norman,MN,47331158,-96462563
Olmsted,MN,44002500,-92399150
Otter Tail,MN,46407904,-95713534
Pennington,MN,48065433,-96035563
Pine,MN,46139514,-92736161
Pipestone,MN,44024633,-96253818
Polk,MN,47774622,-96399564
Pope,MN,45593381,-95447317
Ramsey,MN,45015300,-93099608
Red Lake,MN,47876728,-96096495
Redwood,MN,44403638,-95253559
Renville,MN,44723711,-94955440
Rice,MN,44356842,-93297478
Rock,MN,43673485,-96247936
Roseau,MN,48770346,-95799492
St. Louis,MN,47578363,-92462226
Scott,MN,44654800,-93534941
Sherburne,MN,45440352,-93768105
Sibley,MN,44579124,-94229375
Stearns,MN,45554509,-94610041
Steele,MN,44023200,-93223964
Stevens,MN,45584629,-96000569
Swift,MN,45286524,-95681915
Todd,MN,46070786,-94898887
Traverse,MN,45771538,-96469935
Wabasha,MN,44281995,-92239468
Wadena,MN,46577377,-94958610
Waseca,MN,44019073,-93589913
Washington,MN,45038075,-92889207
Watonwan,MN,43978562,-94614875
Wilkin,MN,46355332,-96471038
Winona,MN,43984816,-91774907
Wright,MN,45175242,-93968086
Yellow Medicine,MN,44719037,-95863302
Adair,MO,40188408,-92598803
Andrew,MO,39987655,-94800896
Atchison,MO,40425384,-95433920
Audrain,MO,39214460,-91842752
Barry,MO,36712887,-93831493
Barton,MO,37501405,-94343579
Bates,MO,38258051,-94339408
Benton,MO,38299100,-93288478
Bollinger,MO,37320768,-90027891
Boone,MO,38887233,-92308160
Buchanan,MO,39666480,-94806022
Butler,MO,36715105,-90403177
Caldwell,MO,39659254,-93978765
Callaway,MO,38836209,-91924532
Camden,MO,38029498,-92771901
Cape Girardeau,MO,37383342,-89684392
Carroll,MO,39427909,-93501071
Carter,MO,36941680,-90965826
Cass,MO,38646808,-94354488
Cedar,MO,37722485,-93864759
Chariton,MO,39519402,-92959910
Christian,MO,36966668,-93187493
Clark,MO,40410872,-91742061
Clay,MO,39313003,-94423343
Clinton,MO,39604266,-94402026
Cole,MO,38507145,-92282300
Cooper,MO,38846321,-92813241
Crawford,MO,37976644,-91302620
Dade,MO,37429701,-93853467
Dallas,MO,37672354,-93020438
Daviess,MO,39960580,-93986446
DeKalb,MO,39898853,-94404523
Dent,MO,37609434,-91498327
Douglas,MO,36927581,-92496886
Dunklin,MO,36270511,-90089776
Franklin,MO,38407669,-91076131
Gasconade,MO,38442273,-91506446
Gentry,MO,40217856,-94411259
Greene,MO,37257250,-93337281
Grundy,MO,40112193,-93567162
Harrison,MO,40353955,-93981793
Henry,MO,38387342,-93791331
Hickory,MO,37942045,-93319009
Holt,MO,40094838,-95213430
Howard,MO,39143794,-92695140
Howell,MO,36774397,-91887321
Iron,MO,37546104,-90756821
Jackson,MO,39010064,-94343813
Jasper,MO,37201947,-94335564
Jefferson,MO,38255887,-90537308
Johnson,MO,38749005,-93808599
Knox,MO,40124871,-92149671
Laclede,MO,37659931,-92594732
Lafayette,MO,39059236,-93784058
Lawrence,MO,37107937,-93829670
Lewis,MO,40094044,-91726316
Lincoln,MO,39060753,-90961560
Linn,MO,39867808,-93110580
Livingston,MO,39782948,-93546674
McDonald,MO,36622485,-94353666
Macon,MO,39829773,-92559702
Madison,MO,37480515,-90343166
Maries,MO,38175337,-91918500
Marion,MO,39813308,-91624159
Mercer,MO,40424352,-93566178
Miller,MO,38217095,-92432032
Missiiiippi,MO,36826558,-89294950
Moniteau,MO,38633134,-92583655
Monroe,MO,39495229,-91998418
Montgomery,MO,38941596,-91472697
Morgan,MO,38425566,-92885762
New Madrid,MO,36594733,-89655526
Newton,MO,36907240,-94331550
Nodaway,MO,40360000,-94883035
Oregon,MO,36688406,-91402289
Osage,MO,38464921,-91859163
Ozark,MO,36650875,-92444115
Pemiscot,MO,36214554,-89783351
Perry,MO,37709086,-89829108
Pettis,MO,38726291,-93284126
Phelps,MO,37877679,-91793382
Pike,MO,39340855,-91171216
Platte,MO,39377883,-94770666
Polk,MO,37616783,-93400524
Pulaski,MO,37824976,-92208876
Putnam,MO,40478996,-93016703
Ralls,MO,39525068,-91528192
Randolph,MO,39433040,-92497214
Ray,MO,39349842,-93990525
Reynolds,MO,37357727,-90971207
Ripley,MO,36659253,-90866399
St. Charles,MO,38778743,-90674917
St. Clair,MO,38040339,-93774116
Ste. Genevieve,MO,37893875,-90185377
St. Francois,MO,37809677,-90464643
St. Louis,MO,38638800,-90442766
Saline,MO,39136007,-93203843
Schuyler,MO,40470670,-92517935
Scotland,MO,40453783,-92148723
Scott,MO,37053532,-89572246
Shannon,MO,37159711,-91403274
Shelby,MO,39791439,-92069388
Stoddard,MO,36855619,-89946349
Stone,MO,36740289,-93465214
Sullivan,MO,40211690,-93112313
Taney,MO,36654771,-93035899
Texas,MO,37316944,-91964120
Vernon,MO,37850392,-94342132
Warren,MO,38768154,-91164167
Washington,MO,37968818,-90877114
Wayne,MO,37112881,-90461233
Webster,MO,37283639,-92874984
Worth,MO,40480758,-94419599
Wright,MO,37265635,-92462370
St. Louis,MO,38636050,-90244299
Adams,MS,31479606,-91351407
Alcorn,MS,34877376,-88576325
Amite,MS,31173239,-90800782
Attala,MS,33088951,-89580462
Benton,MS,34816935,-89187010
Bolivar,MS,33794708,-90882087
Calhoun,MS,33935781,-89336877
Carroll,MS,33449876,-89920015
Chickasaw,MS,33922046,-88948026
Choctaw,MS,33345203,-89252415
Claiborne,MS,31972537,-90914312
Clarke,MS,32040191,-88690981
Clay,MS,33651810,-88773933
Coahoma,MS,34225260,-90597271
Copiah,MS,31864746,-90444667
Covington,MS,31632015,-89551947
DeSoto,MS,34875277,-89991991
Forrest,MS,31186842,-89258750
Franklin,MS,31477504,-90898055
George,MS,30866442,-88642721
Greene,MS,31216872,-88640021
Grenada,MS,33770931,-89801107
Hancock,MS,30389164,-89472078
Harrison,MS,30419050,-89090074
Hinds,MS,32263450,-90443598
Holmes,MS,33121189,-90088358
Humphreys,MS,33132271,-90523849
Issaquena,MS,32737786,-90988477
Itawamba,MS,34277725,-88359049
Jackson,MS,30463024,-88621916
Jasper,MS,32019338,-89120363
Jefferson,MS,31730468,-91034917
Jefferson Davis,MS,31564423,-89823388
Jones,MS,31623917,-89168386
Kemper,MS,32756105,-88645415
Lafayette,MS,34358686,-89485475
Lamar,MS,31209871,-89505388
Lauderdale,MS,32404350,-88660578
Lawrence,MS,31549556,-90107301
Leake,MS,32752886,-89523199
Lee,MS,34289055,-88681207
Leflore,MS,33547984,-90297653
Lincoln,MS,31535912,-90452095
Lowndes,MS,33471041,-88444290
Madison,MS,32633641,-90033836
Marion,MS,31230662,-89822017
Marshall,MS,34770067,-89509467
Monroe,MS,33890256,-88485251
Montgomery,MS,33497606,-89608860
Neshoba,MS,32752405,-89119353
Newton,MS,32405110,-89118252
Noxubee,MS,33110929,-88570177
Oktibbeha,MS,33426319,-88880002
Panola,MS,34363316,-89946541
Pearl River,MS,30770422,-89592464
Perry,MS,31171858,-88987472
Pike,MS,31175513,-90399979
Pontotoc,MS,34227506,-89036823
Prentiss,MS,34613446,-88518589
Quitman,MS,34254962,-90287133
Rankin,MS,32262505,-89946198
Scott,MS,32404951,-89545323
Sharkey,MS,32878926,-90811597
Simpson,MS,31915476,-89920939
Smith,MS,32016313,-89501240
Stone,MS,30788999,-89123191
Sunflower,MS,33606741,-90595008
Tallahatchie,MS,33945937,-90171689
Tate,MS,34653317,-89940116
Tippah,MS,34770071,-88908310
Tishomingo,MS,34740659,-88243310
Tunica,MS,34656006,-90376311
Union,MS,34489687,-89004112
Walthall,MS,31144912,-90102515
Warren,MS,32357440,-90851741
Washington,MS,33285527,-90947514
Wayne,MS,31643696,-88702081
Webster,MS,33612986,-89282406
Wilkinson,MS,31164367,-91318635
Winston,MS,33093188,-89035413
Yalobusha,MS,34031899,-89715441
Yazoo,MS,32780666,-90404960
Beaverhead,MT,45116150,-112895693
Big Horn,MT,45429447,-107489759
Blaine,MT,48435721,-108961873
Broadwater,MT,46331836,-111495363
Carbon,MT,45232088,-109021804
Carter,MT,45502099,-104538058
Cascade,MT,47310527,-111351318
Chouteau,MT,47876120,-110439017
Custer,MT,46265062,-105580112
Daniels,MT,48785518,-105546500
Dawson,MT,47273207,-104901246
Deer Lodge,MT,46065829,-113083591
Fallon,MT,46353610,-104411006
Fergus,MT,47261544,-109222007
Flathead,MT,48290827,-114018737
Gallatin,MT,45558050,-111173513
Garfield,MT,47281724,-106988817
Glacier,MT,48700101,-113018618
Golden Valley,MT,46383489,-109167474
Granite,MT,46420433,-113447006
Hill,MT,48628363,-110105620
Jefferson,MT,46177484,-112105376
Judith Basin,MT,47039981,-110264795
Lake,MT,47649672,-114089308
Lewis and Clark,MT,47113693,-112377040
Liberty,MT,48548886,-111025195
Lincoln,MT,48536231,-115409389
McCone,MT,47648986,-105801536
Madison,MT,45295889,-111921615
Meagher,MT,46591535,-110863671
Mineral,MT,47145251,-114980755
Missoula,MT,47040995,-113925449
Musselshell,MT,46485719,-108400176
Park,MT,45498332,-110520919
Petroleum,MT,47107453,-108261794
Phillips,MT,48261632,-107923371
Pondera,MT,48235385,-112219495
